station_id,datetime,total_ports,available_ports,wait_time_min,charging_rate_kw,charger_type,plug_type,city
5,2025-07-03 20:37:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-10 12:57:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-08 01:00:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-11 05:47:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-04 16:04:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
7,2025-07-04 14:25:40,10,0,53,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-04 00:14:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-04 21:23:40,9,0,33,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-08 09:14:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
3,2025-07-06 06:02:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-10 00:57:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-05 08:31:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-05 01:19:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-04 18:36:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
1,2025-07-09 05:08:40,10,0,49,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-07 22:12:40,8,0,23,25.5,DC_FAST,CCS,Bangalore
1,2025-07-06 13:39:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-10 10:43:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-06 05:50:40,6,0,36,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 04:04:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 05:40:40,8,0,41,25.5,DC_FAST,CCS,Bangalore
4,2025-07-04 15:05:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-08 23:32:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-05 01:29:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
8,2025-07-08 10:47:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
4,2025-07-04 06:09:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 16:48:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-10 01:43:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
8,2025-07-06 07:21:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
5,2025-07-07 17:03:40,9,0,49,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-11 00:57:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
6,2025-07-05 22:27:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 04:17:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-05 17:00:40,9,0,30,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-06 17:00:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-05 03:49:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-05 17:33:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 18:41:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
2,2025-07-08 07:22:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
6,2025-07-07 19:57:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 10:37:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-07 11:34:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-03 13:15:40,7,0,40,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-08 01:45:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-05 07:46:40,10,0,34,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 10:46:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 06:52:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-06 11:30:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-08 01:52:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
7,2025-07-08 20:11:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-05 15:01:40,10,0,32,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-09 17:40:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-09 07:58:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-05 07:21:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
6,2025-07-05 16:59:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-07 01:29:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-04 16:33:40,10,0,38,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-11 00:16:40,10,0,49,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-06 22:08:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-04 03:56:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-06 08:30:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-06 15:38:40,10,0,45,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 11:13:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-08 02:11:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 12:29:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-10 19:35:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 12:10:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-11 00:27:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-11 04:25:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-05 04:30:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-09 04:07:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-08 13:33:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 19:48:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-05 16:22:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-06 05:42:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-08 12:13:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
3,2025-07-05 23:58:40,6,0,18,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-08 05:05:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
1,2025-07-07 23:59:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-05 17:28:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-09 07:28:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-04 15:49:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
5,2025-07-04 01:30:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-10 00:20:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
8,2025-07-07 06:59:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 17:19:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-08 04:29:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-04 18:35:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 02:17:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-06 01:40:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-07 17:29:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 12:34:40,7,0,24,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-08 06:15:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-05 07:07:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
7,2025-07-11 07:06:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-09 11:57:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-05 20:53:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-08 15:02:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
4,2025-07-08 22:35:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-05 11:01:40,8,0,25,25.5,DC_FAST,CCS,Bangalore
3,2025-07-07 18:41:40,6,0,19,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-06 04:28:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-07 12:51:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
7,2025-07-09 04:29:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 05:19:40,9,0,31,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-09 17:08:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-03 12:19:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-07 08:37:40,12,0,63,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-07 07:48:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
7,2025-07-09 15:10:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-06 11:42:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
3,2025-07-09 10:44:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-09 19:41:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 14:18:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-07 17:06:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-07 08:05:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-08 16:18:40,12,0,63,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-06 12:01:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-08 21:28:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 00:19:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-09 09:10:40,10,0,36,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-04 04:17:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-08 04:28:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 17:44:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-08 03:53:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-06 19:18:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-07 21:32:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-04 00:32:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
7,2025-07-04 05:20:40,10,0,36,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-09 18:20:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-04 01:52:40,10,0,40,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-04 10:04:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-09 22:11:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 11:59:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 19:54:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-11 02:02:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
5,2025-07-09 12:18:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-09 21:25:40,12,0,44,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-09 15:44:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-06 01:17:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-03 21:43:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-11 07:32:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 02:36:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 12:11:40,6,0,21,30.0,DC_FAST,CCS,Mumbai
6,2025-07-04 01:13:40,7,0,17,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-09 11:58:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
3,2025-07-09 18:59:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-11 07:53:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-04 09:26:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-11 07:29:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
3,2025-07-05 15:04:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-03 10:47:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-08 02:15:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
5,2025-07-10 13:21:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-08 22:11:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-08 12:15:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 18:28:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-07 11:05:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-04 02:59:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-09 17:50:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
4,2025-07-04 03:53:40,12,0,62,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 22:14:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-07 20:08:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-04 20:59:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-09 05:35:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-04 19:07:40,9,0,31,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-09 01:20:40,7,0,26,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-07 15:44:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-04 10:38:40,7,0,23,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-03 13:15:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-08 20:43:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
2,2025-07-04 16:11:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
8,2025-07-10 22:45:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
2,2025-07-10 01:07:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
2,2025-07-10 14:06:40,8,0,43,25.5,DC_FAST,CCS,Bangalore
2,2025-07-09 14:46:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
6,2025-07-10 02:00:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-04 21:45:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-06 23:21:40,9,0,50,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-03 14:38:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-08 03:38:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-10 23:33:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-06 04:19:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-05 19:17:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-10 05:15:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-06 02:36:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-07 16:17:40,10,0,39,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-03 17:43:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-11 00:17:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-09 18:24:40,6,0,14,30.0,DC_FAST,CCS,Mumbai
4,2025-07-03 20:04:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-08 16:41:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-06 18:14:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
2,2025-07-05 01:33:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
7,2025-07-08 14:14:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-08 02:19:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
2,2025-07-03 10:22:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
4,2025-07-03 22:04:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-03 11:06:40,10,0,34,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-04 13:28:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-07 01:32:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-06 08:10:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-09 01:06:40,7,0,26,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-09 08:00:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-03 22:51:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
4,2025-07-07 14:57:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 18:18:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-05 21:45:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-11 07:50:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-10 15:36:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 10:46:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 22:12:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
8,2025-07-08 17:24:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
1,2025-07-05 13:07:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-09 22:18:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-04 09:21:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-09 18:29:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-07 19:02:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
6,2025-07-08 13:39:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-09 11:14:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-10 21:11:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-06 10:41:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
5,2025-07-07 12:55:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-10 21:59:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-06 18:11:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-07 04:08:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 21:12:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
8,2025-07-05 01:42:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
3,2025-07-06 14:53:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-06 19:06:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-06 13:16:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 05:38:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-04 17:57:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-07 14:38:40,12,0,41,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-10 23:39:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-05 14:31:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-06 18:47:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-05 07:29:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-07 15:22:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-04 02:08:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-10 16:53:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 05:56:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-11 03:34:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-07 16:36:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-08 23:19:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
6,2025-07-10 06:06:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-07 14:43:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-07 21:00:40,10,0,37,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-04 21:16:40,9,0,51,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-11 08:12:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
7,2025-07-03 15:10:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-05 11:09:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-05 04:31:40,10,0,39,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-06 00:29:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 05:36:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-06 02:00:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-05 22:37:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-08 20:46:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-04 00:07:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 00:01:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
3,2025-07-09 06:42:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-06 08:16:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-09 19:47:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-09 18:30:40,10,0,36,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-09 11:54:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-10 00:02:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-07 12:56:40,7,0,41,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-10 01:47:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-04 04:37:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-09 18:23:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-05 05:52:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-08 05:27:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
8,2025-07-06 01:00:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
7,2025-07-07 01:03:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-03 13:22:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-06 21:49:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-08 21:08:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-09 08:32:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-04 07:50:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-10 02:09:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-06 13:44:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-10 06:08:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-10 13:23:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-05 17:53:40,8,0,43,25.5,DC_FAST,CCS,Bangalore
2,2025-07-10 12:43:40,8,0,46,25.5,DC_FAST,CCS,Bangalore
1,2025-07-04 14:47:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-09 14:56:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-10 02:42:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-04 03:20:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 02:13:40,7,0,26,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-08 01:01:40,10,0,32,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-04 14:31:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
7,2025-07-09 14:34:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 09:45:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-11 07:40:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
3,2025-07-10 02:31:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-09 15:31:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-06 08:58:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-04 10:08:40,10,0,57,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-07 21:02:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
2,2025-07-08 11:25:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
6,2025-07-06 20:21:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-08 17:52:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-10 19:48:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-03 16:28:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
7,2025-07-06 04:13:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-07 10:40:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
3,2025-07-05 04:08:40,6,0,35,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-05 08:45:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-06 12:34:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
6,2025-07-09 17:45:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-04 21:28:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
2,2025-07-11 09:17:40,8,0,43,25.5,DC_FAST,CCS,Bangalore
6,2025-07-11 04:04:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-10 20:42:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
